230	Predicted:	1	3078315348:	0	BHR:2	Taken is 0. Updated to 00
231	Predicted:	1	3078315360:	1	BHR:0	Taken is 1. Updated to 11
232	Predicted:	0	3078315337:	1	BHR:1	Taken is 1. Updated to 10
233	Predicted:	1	3078348470:	1	BHR:3	Taken is 1. Updated to 11
234	Predicted:	1	3078315535:	0	BHR:3	Taken is 0. Updated to 00
235	Predicted:	1	3078315548:	1	BHR:2	Taken is 1. Updated to 11
236	Predicted:	1	3078316544:	1	BHR:1	Taken is 1. Updated to 11
237	Predicted:	1	3078316468:	1	BHR:3	Taken is 1. Updated to 11
238	Predicted:	1	3078316508:	1	BHR:3	Taken is 1. Updated to 11
239	Predicted:	1	3078350763:	1	BHR:3	Taken is 1. Updated to 11
240	Predicted:	0	3078315289:	0	BHR:3	Taken is 0. Updated to 00
241	Predicted:	0	3078315306:	0	BHR:2	Taken is 0. Updated to 00
242	Predicted:	0	3078315317:	0	BHR:0	Taken is 0. Updated to 00
243	Predicted:	0	3078315332:	0	BHR:0	Taken is 0. Updated to 00
244	Predicted:	0	3078315337:	0	BHR:0	Taken is 0. Updated to 00
245	Predicted:	0	3078315348:	0	BHR:0	Taken is 0. Updated to 00
246	Predicted:	1	3078315360:	1	BHR:0	Taken is 1. Updated to 11
247	Predicted:	0	3078315337:	0	BHR:1	Taken is 0. Updated to 00
248	Predicted:	0	3078315348:	0	BHR:2	Taken is 0. Updated to 00
249	Predicted:	1	3078315360:	1	BHR:0	Taken is 1. Updated to 11
250	Predicted:	0	3078315337:	0	BHR:1	Taken is 0. Updated to 00
251	Predicted:	0	3078315348:	0	BHR:2	Taken is 0. Updated to 00
252	Predicted:	1	3078315360:	1	BHR:0	Taken is 1. Updated to 11
253	Predicted:	0	3078315337:	0	BHR:1	Taken is 0. Updated to 00
254	Predicted:	0	3078315348:	0	BHR:2	Taken is 0. Updated to 00
255	Predicted:	1	3078315360:	1	BHR:0	Taken is 1. Updated to 11
256	Predicted:	0	3078315337:	0	BHR:1	Taken is 0. Updated to 00
257	Predicted:	0	3078315348:	0	BHR:2	Taken is 0. Updated to 00
258	Predicted:	1	3078315360:	1	BHR:0	Taken is 1. Updated to 11
259	Predicted:	0	3078315337:	1	BHR:1	Taken is 1. Updated to 10
260	Predicted:	1	3078348470:	1	BHR:3	Taken is 1. Updated to 11
261	Predicted:	0	3078315535:	0	BHR:3	Taken is 0. Updated to 00
262	Predicted:	1	3078315548:	1	BHR:2	Taken is 1. Updated to 11
263	Predicted:	1	3078316544:	1	BHR:1	Taken is 1. Updated to 11
264	Predicted:	1	3078316468:	1	BHR:3	Taken is 1. Updated to 11
265	Predicted:	1	3078316508:	1	BHR:3	Taken is 1. Updated to 11
266	Predicted:	1	3078350763:	1	BHR:3	Taken is 1. Updated to 11
267	Predicted:	0	3078315289:	0	BHR:3	Taken is 0. Updated to 00
268	Predicted:	0	3078315306:	0	BHR:2	Taken is 0. Updated to 00
269	Predicted:	0	3078315317:	0	BHR:0	Taken is 0. Updated to 00
270	Predicted:	0	3078315332:	0	BHR:0	Taken is 0. Updated to 00
271	Predicted:	0	3078315337:	0	BHR:0	Taken is 0. Updated to 00
272	Predicted:	0	3078315348:	0	BHR:0	Taken is 0. Updated to 00
273	Predicted:	1	3078315360:	1	BHR:0	Taken is 1. Updated to 11
274	Predicted:	0	3078315337:	0	BHR:1	Taken is 0. Updated to 00
275	Predicted:	0	3078315348:	0	BHR:2	Taken is 0. Updated to 00
276	Predicted:	1	3078315360:	1	BHR:0	Taken is 1. Updated to 11
277	Predicted:	0	3078315337:	1	BHR:1	Taken is 1. Updated to 10
278	Predicted:	1	3078348470:	1	BHR:3	Taken is 1. Updated to 11
279	Predicted:	0	3078315535:	0	BHR:3	Taken is 0. Updated to 00
280	Predicted:	1	3078315548:	1	BHR:2	Taken is 1. Updated to 11
281	Predicted:	1	3078316544:	0	BHR:1	Taken is 0. Updated to 01
282	Predicted:	1	3078316554:	1	BHR:2	Taken is 1. Updated to 11
283	Predicted:	1	3078316725:	0	BHR:1	Taken is 0. Updated to 00
284	Predicted:	1	3078316763:	0	BHR:2	Taken is 0. Updated to 00
285	Predicted:	1	3078316790:	1	BHR:0	Taken is 1. Updated to 11
286	Predicted:	1	3078316790:	1	BHR:1	Taken is 1. Updated to 11
287	Predicted:	1	3078316790:	1	BHR:3	Taken is 1. Updated to 11
288	Predicted:	1	3078316790:	1	BHR:3	Taken is 1. Updated to 11
289	Predicted:	1	3078316790:	1	BHR:3	Taken is 1. Updated to 11
290	Predicted:	1	3078316790:	1	BHR:3	Taken is 1. Updated to 11
291	Predicted:	1	3078316790:	1	BHR:3	Taken is 1. Updated to 11
292	Predicted:	1	3078316790:	1	BHR:3	Taken is 1. Updated to 11
293	Predicted:	1	3078316790:	1	BHR:3	Taken is 1. Updated to 11
294	Predicted:	1	3078316790:	1	BHR:3	Taken is 1. Updated to 11
295	Predicted:	1	3078316790:	1	BHR:3	Taken is 1. Updated to 11
296	Predicted:	1	3078316790:	1	BHR:3	Taken is 1. Updated to 11
297	Predicted:	1	3078316790:	1	BHR:3	Taken is 1. Updated to 11
298	Predicted:	1	3078316790:	1	BHR:3	Taken is 1. Updated to 11
299	Predicted:	1	3078316790:	1	BHR:3	Taken is 1. Updated to 11
300	Predicted:	1	3078316790:	1	BHR:3	Taken is 1. Updated to 11
301	Predicted:	1	3078316790:	1	BHR:3	Taken is 1. Updated to 11
302	Predicted:	1	3078316790:	1	BHR:3	Taken is 1. Updated to 11
303	Predicted:	1	3078316790:	1	BHR:3	Taken is 1. Updated to 11
304	Predicted:	1	3078316790:	1	BHR:3	Taken is 1. Updated to 11
305	Predicted:	1	3078316790:	1	BHR:3	Taken is 1. Updated to 11
306	Predicted:	1	3078316790:	1	BHR:3	Taken is 1. Updated to 11
307	Predicted:	1	3078316790:	1	BHR:3	Taken is 1. Updated to 11
308	Predicted:	1	3078316790:	1	BHR:3	Taken is 1. Updated to 11
309	Predicted:	1	3078316790:	1	BHR:3	Taken is 1. Updated to 11
310	Predicted:	1	3078316790:	1	BHR:3	Taken is 1. Updated to 11
311	Predicted:	1	3078316790:	1	BHR:3	Taken is 1. Updated to 11
312	Predicted:	1	3078316790:	1	BHR:3	Taken is 1. Updated to 11
313	Predicted:	1	3078316790:	1	BHR:3	Taken is 1. Updated to 11
314	Predicted:	1	3078316790:	1	BHR:3	Taken is 1. Updated to 11
315	Predicted:	1	3078316790:	1	BHR:3	Taken is 1. Updated to 11
316	Predicted:	1	3078316790:	0	BHR:3	Taken is 0. Updated to 01
317	Predicted:	1	3078316803:	1	BHR:2	Taken is 1. Updated to 11
318	Predicted:	1	3078338327:	1	BHR:1	Taken is 1. Updated to 11
319	Predicted:	0	3078316853:	0	BHR:3	Taken is 0. Updated to 00
320	Predicted:	1	3078316887:	0	BHR:2	Taken is 0. Updated to 01
321	Predicted:	1	3078316912:	1	BHR:0	Taken is 1. Updated to 11
322	Predicted:	1	3078316937:	0	BHR:1	Taken is 0. Updated to 00
323	Predicted:	1	3078316984:	1	BHR:2	Taken is 1. Updated to 11
324	Predicted:	0	3078316937:	0	BHR:1	Taken is 0. Updated to 00
325	Predicted:	1	3078316984:	1	BHR:2	Taken is 1. Updated to 11
326	Predicted:	0	3078316937:	0	BHR:1	Taken is 0. Updated to 00
327	Predicted:	1	3078316984:	0	BHR:2	Taken is 0. Updated to 01
328	Predicted:	1	3078316994:	1	BHR:0	Taken is 1. Updated to 11
329	Predicted:	1	3078317008:	0	BHR:1	Taken is 0. Updated to 00
330	Predicted:	1	3078317024:	1	BHR:2	Taken is 1. Updated to 11
331	Predicted:	1	3078317041:	1	BHR:1	Taken is 1. Updated to 11
332	Predicted:	1	3078317084:	1	BHR:3	Taken is 1. Updated to 11
333	Predicted:	1	3078317041:	0	BHR:3	Taken is 0. Updated to 00
334	Predicted:	1	3078317084:	1	BHR:2	Taken is 1. Updated to 11
335	Predicted:	1	3078317041:	0	BHR:1	Taken is 0. Updated to 01
336	Predicted:	1	3078317084:	1	BHR:2	Taken is 1. Updated to 11
337	Predicted:	1	3078317041:	0	BHR:1	Taken is 0. Updated to 00
338	Predicted:	1	3078317084:	1	BHR:2	Taken is 1. Updated to 11
339	Predicted:	0	3078317041:	0	BHR:1	Taken is 0. Updated to 00
340	Predicted:	1	3078317084:	1	BHR:2	Taken is 1. Updated to 11
341	Predicted:	0	3078317041:	0	BHR:1	Taken is 0. Updated to 00
342	Predicted:	1	3078317084:	1	BHR:2	Taken is 1. Updated to 11
343	Predicted:	0	3078317041:	0	BHR:1	Taken is 0. Updated to 00
344	Predicted:	1	3078317084:	1	BHR:2	Taken is 1. Updated to 11
345	Predicted:	0	3078317041:	0	BHR:1	Taken is 0. Updated to 00
346	Predicted:	1	3078317084:	1	BHR:2	Taken is 1. Updated to 11
347	Predicted:	0	3078317041:	0	BHR:1	Taken is 0. Updated to 00
348	Predicted:	1	3078317084:	1	BHR:2	Taken is 1. Updated to 11
349	Predicted:	0	3078317041:	0	BHR:1	Taken is 0. Updated to 00
350	Predicted:	1	3078317084:	1	BHR:2	Taken is 1. Updated to 11
351	Predicted:	0	3078317041:	0	BHR:1	Taken is 0. Updated to 00
352	Predicted:	1	3078317084:	1	BHR:2	Taken is 1. Updated to 11
353	Predicted:	0	3078317041:	0	BHR:1	Taken is 0. Updated to 00
354	Predicted:	1	3078317084:	1	BHR:2	Taken is 1. Updated to 11
355	Predicted:	0	3078317041:	0	BHR:1	Taken is 0. Updated to 00
356	Predicted:	1	3078317084:	1	BHR:2	Taken is 1. Updated to 11
357	Predicted:	0	3078317041:	0	BHR:1	Taken is 0. Updated to 00
358	Predicted:	1	3078317084:	1	BHR:2	Taken is 1. Updated to 11
359	Predicted:	0	3078317041:	0	BHR:1	Taken is 0. Updated to 00
360	Predicted:	1	3078317084:	1	BHR:2	Taken is 1. Updated to 11
361	Predicted:	0	3078317041:	0	BHR:1	Taken is 0. Updated to 00
362	Predicted:	1	3078317084:	1	BHR:2	Taken is 1. Updated to 11
363	Predicted:	0	3078317041:	0	BHR:1	Taken is 0. Updated to 00
364	Predicted:	1	3078317084:	1	BHR:2	Taken is 1. Updated to 11
365	Predicted:	0	3078317041:	0	BHR:1	Taken is 0. Updated to 00
366	Predicted:	1	3078317084:	1	BHR:2	Taken is 1. Updated to 11
367	Predicted:	0	3078317041:	0	BHR:1	Taken is 0. Updated to 00
368	Predicted:	1	3078317084:	1	BHR:2	Taken is 1. Updated to 11
